WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,YEAR,MO,DY,WS10M
6.13,83.17,26.0,1.1,-0.6959127966,0.030000000000001137,29.4,-0.7181262978,84.29,1,29.33,1009.0,6.0,2016,6,6,5.75
5.75,86.69,25.96,8.96,-0.5620833779,0.009999999999990905,28.9,-0.8270805743,83.17,1,29.01,1009.1,6.0,2016,6,7,6.37
6.37,89.48,26.4,12.27,-0.7241718614,0.030000000000001137,27.5,-0.6896195437,86.69,1,28.36,1009.7,7.0,2016,6,8,6.36
6.36,89.37,26.21,7.66,-0.7738402097,0.030000000000001137,28.0,-0.6333808726,89.48,1,28.68,1010.3,6.0,2016,6,9,5.62
5.62,86.34,25.63,6.71,-0.8886172327,0.060000000000002274,27.6,-0.4586495545,89.37,1,28.61,1010.6,6.0,2016,6,10,5.68
5.68,87.05,25.87,3.26,-0.8941542368,0.0,28.9,-0.4477590878,86.34,1,28.03,1010.9,6.0,2016,6,11,5.38
5.38,90.11,25.75,10.47,-0.8377187166,0.010000000000005116,29.1,-0.546101961,87.05,1,27.97,1011.0,6.0,2016,6,12,5.53
5.53,88.89,25.62,5.88,-0.8878153851,0.03999999999999204,28.0,-0.4601997848,90.11,1,28.15,1010.6,6.0,2016,6,13,5.91
5.91,88.35,25.7,1.51,-0.940288127,-0.0799999999999983,29.8,-0.3403795502,88.89,1,27.93,1010.9,6.0,2016,6,14,6.0
6.0,85.41,26.01,0.86,-0.9895257891,-0.12999999999999545,29.8,-0.144356201,88.35,1,28.78,1009.7,6.0,2016,6,15,7.0
7.0,86.36,25.78,2.26,-0.9781476007,-0.10999999999999943,29.1,-0.2079116908,85.41,1,28.29,1009.0,7.0,2016,6,16,6.85
6.85,87.14,25.59,7.77,-0.9198214973,-0.060000000000002274,29.6,-0.3923371166,86.36,1,28.32,1007.8,7.0,2016,6,17,6.46
6.46,85.67,24.93,3.72,-0.9568135841,0.060000000000002274,28.9,-0.2907021936,87.14,1,27.61,1007.0,6.0,2016,6,18,6.26
6.26,86.33,24.71,3.6,-0.9449489122,-0.030000000000001137,28.4,-0.327217899,85.67,1,28.06,1007.2,6.0,2016,6,19,6.53
6.53,86.06,25.11,5.11,-0.9488760116,-0.010000000000005116,28.9,-0.3156490369,86.33,1,27.45,1007.2,6.0,2016,6,20,7.26
7.26,86.53,24.99,4.67,-0.9719610006,0.010000000000005116,27.5,-0.2351421131,86.06,1,27.74,1006.8,7.0,2016,6,21,6.67
6.67,84.97,24.68,1.64,-0.9986295348,0.12999999999999545,29.1,0.05233595624,86.53,1,27.78,1007.2,6.0,2016,6,22,6.8
6.8,85.37,24.68,1.23,-0.9890158634,0.020000000000010232,29.0,0.1478094111,84.97,1,27.68,1008.4,7.0,2016,6,23,7.34
7.34,86.9,24.6,2.45,-0.9961946981,-0.09000000000000341,29.1,0.08715574275,85.37,1,27.79,1007.9,6.0,2016,6,24,6.29
6.29,87.94,25.16,0.6,-0.9999756307,0.03999999999999204,28.6,0.006981260298,86.9,1,27.92,1007.4,6.0,2016,6,25,6.27
6.27,89.26,25.15,0.38,-0.9979156183,0.030000000000001137,28.4,-0.06453230825,87.94,1,27.62,1008.3,6.0,2016,6,26,5.61
5.61,89.36,25.22,1.94,-0.9645574185,-0.04999999999999716,28.9,-0.26387305,89.26,1,27.66,1009.0,5.0,2016,6,27,5.4
5.4,92.33,25.37,3.54,-0.8633955506,0.04999999999999716,28.6,-0.5045276238,89.36,1,27.33,1007.9,6.0,2016,6,28,5.12
5.12,91.76,25.41,4.93,-0.860742027,0.04999999999999716,29.2,-0.5090414158,92.33,1,27.49,1008.8,7.0,2016,6,29,4.64
4.64,90.83,25.44,1.57,-0.9739759673,-0.009999999999990905,29.4,-0.2266513074,91.76,1,27.78,1009.3,5.0,2016,6,30,4.96
4.96,87.99,25.42,0.89,-0.9931706495,-0.0799999999999983,29.2,-0.1166707371,90.83,1,28.74,1008.9,3.0,2016,7,1,5.71
5.71,88.47,24.93,0.35,-0.9921147013,0.030000000000001137,29.5,-0.1253332336,87.99,1,28.74,1007.8,4.0,2016,7,2,4.91
4.91,84.84,25.45,0.3,-0.99505557,0.01999999999999602,29.4,-0.09931974974,88.47,1,28.69,1008.7,4.0,2016,7,3,3.69
3.69,86.31,25.36,0.51,-0.9884938868,0.010000000000005116,29.4,0.1512608202,84.84,1,28.28,1008.4,4.0,2016,7,4,5.16
5.16,86.86,25.29,0.22,-0.9943379441,0.0,29.0,-0.1062640713,86.31,1,28.89,1009.1,3.0,2016,7,5,4.99
4.99,91.11,25.17,0.19,-0.9900236577,-0.04000000000000625,29.4,-0.1409012319,86.86,1,28.37,1009.2,4.0,2016,7,6,5.16
5.16,88.47,24.95,0.29,-0.9588197349,0.04000000000000625,29.0,-0.2840153447,91.11,1,28.67,1009.0,5.0,2016,7,7,4.58
4.58,83.84,25.52,1.81,-0.9384930228,0.0899999999999892,29.6,-0.345298199,88.47,1,28.23,1009.2,6.0,2016,7,8,5.6
5.6,84.84,24.95,7.2,-0.9488760116,0.010000000000005116,29.8,-0.3156490369,83.84,1,28.6,1009.3,6.0,2016,7,9,6.26
6.26,83.57,24.69,3.09,-0.9947028171,-0.01999999999999602,28.1,-0.1027925368,84.84,1,28.0,1009.4,6.0,2016,7,10,6.45
6.45,89.18,24.58,4.81,-0.9040825497,-0.09000000000000341,28.8,-0.4273578634,83.57,1,27.86,1009.1,5.0,2016,7,11,5.13
5.13,87.44,25.27,2.57,-0.9989705698,0.010000000000005116,28.7,-0.04536298813,89.18,1,28.18,1008.7,6.0,2016,7,12,5.37
5.37,85.75,24.71,0.35,-0.9999756307,-0.04000000000000625,28.1,0.006981260298,87.44,1,28.45,1010.0,4.0,2016,7,13,5.0
5.0,89.62,24.61,1.43,-0.9832549076,-0.09999999999999432,28.6,-0.1822355255,85.75,1,27.53,1008.4,6.0,2016,7,14,5.3
5.3,89.77,24.58,3.84,-0.8396198645,0.030000000000001137,28.2,-0.54317445,89.62,1,26.69,1007.9,7.0,2016,7,15,4.81
4.81,86.82,24.5,2.75,-0.9499720515,0.09999999999999432,28.8,-0.3123349185,89.77,1,27.4,1008.2,6.0,2016,7,16,4.32
4.32,87.47,24.6,1.54,-0.9211854056,0.1599999999999966,27.6,-0.3891239501,86.82,1,27.18,1009.0,7.0,2016,7,17,4.27
4.27,85.33,24.62,1.04,-0.9806146585,-0.009999999999990905,28.2,-0.1959461442,87.47,1,27.46,1010.9,6.0,2016,7,18,5.07
5.07,83.72,24.42,0.25,-0.9997806835,-0.09000000000000341,28.4,0.02094241988,85.33,1,28.13,1011.1,4.0,2016,7,19,5.04
5.04,87.72,24.79,0.26,-0.9978014683,-0.07000000000000739,28.8,-0.0662739004,83.72,1,28.27,1010.0,7.0,2016,7,20,5.3
5.3,89.43,24.91,0.32,-0.9999984769,-0.030000000000001137,28.9,0.001745328366,87.72,1,27.32,1008.2,6.0,2016,7,21,6.13
6.13,86.12,24.95,0.37,-0.9990482216,0.0,28.6,-0.04361938737,89.43,1,27.84,1008.4,5.0,2016,7,22,6.93
6.93,85.58,24.84,1.43,-0.9822872507,-0.030000000000001137,28.8,-0.1873813146,86.12,1,27.77,1008.5,6.0,2016,7,23,6.34
6.34,90.25,24.7,5.05,-0.9838850379,-0.009999999999990905,27.9,-0.1788022151,85.58,1,26.66,1008.3,6.0,2016,7,24,5.68
5.68,90.93,24.31,4.28,-0.9747611942,-0.04000000000000625,28.2,-0.223250116,90.25,1,26.2,1007.9,7.0,2016,7,25,5.77
5.77,91.09,24.02,5.13,-0.8804773535,0.010000000000005116,27.9,-0.474088209,90.93,1,26.23,1007.6,7.0,2016,7,26,4.22
4.22,89.33,24.06,0.73,-0.8779829754,0.03999999999999204,27.1,-0.4786918579,91.09,1,27.32,1007.4,7.0,2016,7,27,4.37
4.37,88.74,24.48,0.28,-0.7558534692,0.0,26.8,-0.6547408137,89.33,1,27.67,1008.4,5.0,2016,7,28,4.07
4.07,89.63,24.94,5.35,-0.9085081775,0.030000000000001137,27.4,-0.4178670738,88.74,1,27.1,1008.8,5.0,2016,7,29,4.75
4.75,89.2,24.61,7.74,-0.7847763705,0.09000000000000341,27.9,-0.6197790318,89.63,1,27.01,1009.1,6.0,2016,7,30,5.15
5.15,86.94,24.61,3.64,-0.8964864304,0.04000000000000625,28.8,-0.4430711908,89.2,1,27.63,1009.7,6.0,2016,7,31,4.98
4.98,87.3,24.91,0.93,-0.9360595357,0.009999999999990905,28.5,-0.3518416484,86.94,1,27.53,1010.4,5.0,2016,8,1,5.98
5.98,87.63,24.73,0.2,-0.9970527522,-0.1599999999999966,28.5,-0.07671902813,87.3,1,27.74,1010.2,5.0,2016,8,2,5.64
5.64,85.55,24.96,0.29,-0.9865721616,-0.04999999999999716,28.9,-0.1633259622,87.63,1,28.03,1009.1,4.0,2016,8,3,5.79
5.79,85.21,24.99,0.22,-0.9999756307,0.04999999999999716,29.1,0.006981260298,85.55,1,28.22,1009.7,3.0,2016,8,4,5.45
5.45,86.93,25.09,0.18,-0.9978014683,0.0799999999999983,28.8,0.0662739004,85.21,1,28.4,1009.5,5.0,2016,8,5,5.32
5.32,87.27,24.8,0.06,-0.9999619231,-0.030000000000001137,29.4,-0.008726535498,86.93,1,28.9,1010.1,5.0,2016,8,6,4.93
4.93,86.01,25.1,0.1,-0.9993283938,0.0799999999999983,28.9,-0.03664370871,87.27,1,28.13,1009.6,6.0,2016,8,7,5.2
5.2,84.71,24.99,0.16,-0.9997426093,0.020000000000010232,28.9,-0.02268733357,86.01,1,29.06,1010.4,7.0,2016,8,8,4.83
4.83,85.71,25.11,0.53,-0.9955619646,-0.030000000000001137,27.8,-0.09410831332,84.71,1,28.3,1010.7,6.0,2016,8,9,6.04
6.04,83.72,25.13,0.44,-0.9781476007,0.06999999999999318,29.4,-0.2079116908,85.71,1,28.61,1011.4,5.0,2016,8,10,5.69
5.69,84.33,25.11,0.34,-0.9557930148,0.04999999999999716,28.9,-0.2940403252,83.72,1,28.72,1010.7,6.0,2016,8,11,5.6
5.6,85.76,25.12,0.61,-0.9743700648,-0.009999999999990905,29.3,-0.2249510543,84.33,1,28.4,1011.8,6.0,2016,8,12,6.03
6.03,87.23,24.85,0.82,-0.9348256764,-0.0799999999999983,29.4,-0.3551069624,85.76,1,28.33,1011.4,5.0,2016,8,13,6.05
6.05,86.73,25.18,1.22,-0.9342044743,-0.010000000000005116,29.4,-0.3567379993,87.23,1,28.2,1010.7,6.0,2016,8,14,6.4
6.4,85.52,24.89,1.34,-0.9573194975,-0.030000000000001137,29.4,-0.2890317969,86.73,1,28.31,1010.3,6.0,2016,8,15,6.8
6.8,85.71,25.17,0.35,-0.984807753,-0.06999999999999318,29.2,-0.1736481777,85.52,1,28.28,1009.9,6.0,2016,8,16,7.54
7.54,83.9,25.27,0.7,-0.9874138068,-0.060000000000002274,29.3,-0.1581580673,85.71,1,28.53,1009.5,3.0,2016,8,17,7.51
7.51,83.16,24.94,0.63,-0.9874138068,-0.04999999999999716,29.0,-0.1581580673,83.9,1,28.65,1008.9,5.0,2016,8,18,6.41
6.41,83.32,24.79,0.2,-0.9916711624,0.009999999999990905,29.2,-0.1287955966,83.16,1,28.85,1008.8,6.0,2016,8,19,5.83
5.83,86.23,24.63,0.97,-0.9739759673,-0.01999999999999602,28.5,-0.2266513074,83.32,1,28.67,1008.7,6.0,2016,8,20,5.62
5.62,89.11,25.16,2.3,-0.9631625668,0.01999999999999602,29.1,-0.2689198206,86.23,1,27.91,1008.6,6.0,2016,8,21,5.77
5.77,87.56,25.12,1.02,-0.9626917464,0.09000000000000341,28.1,-0.270600446,89.11,1,27.93,1008.4,7.0,2016,8,22,6.0
6.0,86.39,24.67,2.16,-0.9907478405,-0.010000000000005116,28.2,-0.1357155724,87.56,1,27.85,1010.0,6.0,2016,8,23,6.46
6.46,87.78,24.59,2.18,-0.9960410654,-0.05999999999998806,28.8,-0.08889429687,86.39,1,27.74,1009.4,6.0,2016,8,24,5.49
5.49,88.59,25.07,1.95,-0.9838850379,0.0899999999999892,28.9,-0.1788022151,87.78,1,27.25,1009.2,6.0,2016,8,25,5.62
5.62,87.14,24.67,2.12,-0.9751493543,-0.030000000000001137,28.9,-0.2215484976,88.59,1,27.66,1009.9,6.0,2016,8,26,6.37
6.37,87.73,24.39,2.16,-0.9414705448,0.10999999999999943,28.4,-0.3370952584,87.14,1,26.92,1009.5,6.0,2016,8,27,5.96
5.96,87.69,24.15,0.92,-0.8933713883,-0.009999999999990905,28.1,-0.4493189986,87.73,1,27.34,1009.8,6.0,2016,8,28,5.69
5.69,87.24,24.49,1.39,-0.9432226579,-0.09000000000000341,28.4,-0.3321611319,87.69,1,28.18,1010.2,5.0,2016,8,29,6.27
6.27,87.99,24.66,1.79,-0.8386705679,-0.04999999999999716,28.8,-0.544639035,87.24,1,27.44,1009.5,6.0,2016,8,30,5.86
5.86,87.89,24.36,4.07,-0.7489557208,0.0799999999999983,26.8,-0.6626200482,87.99,1,27.24,1008.4,7.0,2016,8,31,6.07
6.07,85.09,24.29,1.13,-0.9033352929,0.12999999999999545,28.2,-0.4289351334,87.89,1,28.18,1009.7,6.0,2016,9,1,5.36
5.36,86.97,24.27,1.92,-0.9177546257,0.09000000000000341,27.4,-0.3971478906,85.09,1,26.69,1011.0,7.0,2016,9,2,5.73
5.73,84.44,24.34,1.58,-0.9128341772,-0.04999999999999716,28.2,-0.4083304604,86.97,1,27.64,1011.4,5.0,2016,9,3,5.56
5.56,87.61,24.49,0.96,-0.8598522716,0.09000000000000341,26.6,-0.5105429179,84.44,1,26.9,1011.5,5.0,2016,9,4,5.29
5.29,86.03,24.38,0.7,-0.9149596678,0.01999999999999602,28.1,-0.4035452964,87.61,1,28.28,1012.6,5.0,2016,9,5,5.23
5.23,85.08,24.67,1.12,-0.9198214973,0.009999999999990905,28.4,-0.3923371166,86.03,1,28.33,1013.0,5.0,2016,9,6,5.59
5.59,79.88,24.23,0.08,-0.9865721616,-0.0799999999999983,28.6,-0.1633259622,85.08,1,28.69,1012.6,6.0,2016,9,7,5.44
5.44,79.57,23.4,0.0,-0.9426414911,-0.01999999999999602,28.3,-0.3338068592,79.88,1,28.76,1011.5,6.0,2016,9,8,5.22
5.22,82.5,23.77,0.08,-0.8917975296,-0.010000000000005116,28.5,-0.4524347093,79.57,1,28.47,1011.3,6.0,2016,9,9,5.77
5.77,82.59,24.57,0.49,-0.9149596678,-0.06999999999999318,28.9,-0.4035452964,82.5,1,28.57,1011.5,5.0,2016,9,10,6.51
6.51,81.09,24.54,0.15,-0.9719610006,-0.09999999999999432,28.7,-0.2351421131,82.59,1,28.55,1010.8,5.0,2016,9,11,6.3
6.3,83.3,24.48,0.45,-0.9612616959,-0.07000000000000739,28.4,-0.2756373558,81.09,1,28.7,1009.6,5.0,2016,9,12,5.98
5.98,85.11,24.65,0.46,-0.959805292,0.01999999999999602,28.6,-0.2806667089,83.3,1,28.37,1009.5,6.0,2016,9,13,5.69
5.69,87.21,24.79,0.36,-0.9602936857,0.010000000000005116,28.2,-0.278991106,85.11,1,27.4,1009.4,7.0,2016,9,14,5.57
5.57,85.58,25.01,0.5,-0.9588197349,0.0,28.8,-0.2840153447,87.21,1,28.35,1009.5,7.0,2016,9,15,5.91
5.91,84.8,24.76,0.44,-0.906307787,0.030000000000001137,28.8,-0.4226182617,85.58,1,29.04,1009.5,4.0,2016,9,16,5.34
5.34,85.42,24.97,0.96,-0.8941542368,0.04999999999999716,28.9,-0.4477590878,84.8,1,28.23,1010.1,6.0,2016,9,17,5.7
5.7,84.94,24.84,1.57,-0.9588197349,0.0799999999999983,28.6,-0.2840153447,85.42,1,28.19,1010.0,6.0,2016,9,18,5.53
5.53,84.91,24.74,0.87,-0.9882283814,-0.03999999999999204,28.1,-0.1529858363,84.94,1,28.29,1011.2,6.0,2016,9,19,5.2
5.2,84.81,24.99,0.68,-0.9788673888,-0.09000000000000341,29.1,-0.2044960518,84.91,1,28.15,1010.1,6.0,2016,9,20,6.42
6.42,86.25,25.08,0.38,-0.9663760793,0.06999999999999318,28.6,-0.2571327932,84.81,1,27.54,1009.7,6.0,2016,9,21,5.97
5.97,83.25,24.83,0.18,-0.984195608,0.0,28.7,-0.1770847403,86.25,1,28.46,1010.5,6.0,2016,9,22,6.27
6.27,83.02,24.67,0.09,-0.9583225745,-0.11999999999999034,28.5,-0.2856883674,83.25,1,28.96,1010.4,7.0,2016,9,23,6.36
6.36,83.47,25.02,0.1,-0.9755345439,-0.09000000000000341,28.9,-0.2198462044,83.02,1,28.5,1009.0,6.0,2016,9,24,6.27
6.27,81.66,24.76,0.07,-0.9735789029,0.04999999999999716,28.8,-0.2283508701,83.47,1,28.9,1008.2,7.0,2016,9,25,6.19
6.19,82.9,24.57,0.49,-0.9390942521,0.0799999999999983,28.5,-0.3436596946,81.66,1,28.64,1008.9,5.0,2016,9,26,5.86
5.86,83.09,24.87,1.22,-0.9284858269,0.020000000000010232,28.5,-0.3713678356,82.9,1,28.95,1009.7,5.0,2016,9,27,5.81
5.81,84.38,24.92,2.71,-0.9170600744,-0.04000000000000625,29.2,-0.3987490689,83.09,1,28.28,1009.9,5.0,2016,9,28,6.18
6.18,83.68,25.01,6.14,-0.8712138111,-0.01999999999999602,28.6,-0.4909037536,84.38,1,28.71,1009.6,6.0,2016,9,29,6.78
6.78,85.08,25.06,4.16,-0.906307787,-0.04000000000000625,27.5,-0.4226182617,83.68,1,27.85,1009.2,6.0,2016,9,30,6.19
6.19,83.22,25.01,1.12,-0.8660254038,0.060000000000002274,28.9,-0.5,85.08,0,27.93,1008.5,5.0,2016,10,1,5.28
5.28,81.33,24.69,0.77,-0.8017756442,0.12000000000000455,28.9,-0.597625147,83.22,0,29.02,1009.6,4.0,2016,10,2,4.85
4.85,81.91,24.48,0.6,-0.8151277957,-0.020000000000010232,28.6,-0.5792811723,81.33,0,28.82,1010.6,5.0,2016,10,3,4.47
4.47,81.97,24.24,0.17,-0.9342044743,0.0,28.3,-0.3567379993,81.91,0,29.39,1009.9,4.0,2016,10,4,4.88
4.88,81.24,25.04,0.77,-0.9966373868,-0.03999999999999204,28.9,-0.08193850863,81.97,0,28.98,1010.3,5.0,2016,10,5,5.52
5.52,80.38,25.14,0.35,-0.9727758782,0.009999999999990905,29.4,-0.2317479035,81.24,0,28.75,1010.0,4.0,2016,10,6,5.37
5.37,76.83,24.31,0.05,-0.9443763702,0.0800000000000125,29.0,-0.3288666467,80.38,0,28.9,1010.5,4.0,2016,10,7,5.51
5.51,76.77,23.87,0.23,-0.906307787,0.09999999999999432,29.6,-0.4226182617,76.83,0,29.27,1011.3,5.0,2016,10,8,5.25
5.25,81.22,24.9,1.26,-0.9466492601,-0.030000000000001137,28.5,-0.3222656952,76.77,0,29.44,1011.7,5.0,2016,10,9,5.88
5.88,79.39,25.03,0.19,-0.9681476404,-0.06999999999999318,29.5,-0.2503800041,81.22,0,29.66,1011.6,3.0,2016,10,10,5.82
5.82,78.28,24.7,0.04,-0.9739759673,-0.030000000000001137,29.4,-0.2266513074,79.39,0,29.52,1012.3,3.0,2016,10,11,5.79
5.79,79.05,24.64,0.08,-0.9884938868,-0.05000000000001137,29.4,-0.1512608202,78.28,0,30.01,1010.8,4.0,2016,10,12,4.98
4.98,78.38,24.54,0.43,-0.9939609555,-0.03999999999999204,29.1,-0.1097343111,79.05,0,29.87,1010.1,5.0,2016,10,13,4.37
4.37,79.41,25.28,4.15,-0.9999862922,0.010000000000005116,27.9,-0.005235963831,78.38,0,29.62,1009.9,5.0,2016,10,14,4.39
4.39,81.73,24.9,13.23,-0.9578224948,0.04999999999999716,28.6,-0.2873605198,79.41,0,29.34,1009.8,6.0,2016,10,15,2.86
2.86,83.16,24.88,10.85,-0.8686315144,0.03999999999999204,27.5,-0.4954586684,81.73,0,28.44,1010.3,6.0,2016,10,16,2.26
2.26,86.02,24.51,3.38,-0.7660444431,-0.04999999999999716,27.8,-0.6427876097,83.16,0,27.68,1010.5,7.0,2016,10,17,2.98
2.98,84.28,24.63,10.73,-0.9443763702,-0.09000000000000341,28.2,-0.3288666467,86.02,0,29.16,1009.3,7.0,2016,10,18,3.91
3.91,85.19,25.27,7.09,-0.9929655081,-0.04999999999999716,27.2,-0.1184039683,84.28,0,28.07,1009.0,7.0,2016,10,19,4.95
4.95,82.66,25.11,3.75,-0.9668233886,-0.009999999999990905,27.9,-0.2554457579,85.19,0,28.0,1008.6,7.0,2016,10,20,4.28
4.28,81.51,24.93,7.79,-0.9099612709,0.10999999999999943,28.1,-0.4146932427,82.66,0,28.57,1008.6,7.0,2016,10,21,5.1
5.1,82.34,24.67,6.24,-0.9342044743,0.14000000000000057,28.6,-0.3567379993,81.51,0,28.4,1009.9,6.0,2016,10,22,4.87
4.87,82.62,24.7,6.95,-0.9438009516,0.04999999999999716,27.6,-0.3305143927,82.34,0,28.72,1011.0,6.0,2016,10,23,4.85
4.85,88.44,24.85,22.65,-0.8878153851,-0.060000000000002274,27.0,-0.4601997848,82.62,0,27.05,1011.5,6.0,2016,10,24,5.35
5.35,84.0,24.53,9.5,-0.9668233886,-0.10999999999999943,26.1,-0.2554457579,88.44,0,28.12,1011.0,6.0,2016,10,25,4.59
4.59,80.13,24.11,1.92,-0.9884938868,0.01999999999999602,27.6,-0.1512608202,84.0,0,28.91,1009.9,5.0,2016,10,26,2.87
2.87,80.89,24.01,0.64,-0.999902524,0.09000000000000341,27.4,-0.01396218034,80.13,0,28.84,1010.1,5.0,2016,10,27,2.87
2.87,81.24,24.4,0.79,-0.9271838546,0.0,27.9,-0.3746065934,80.89,0,29.29,1010.9,3.0,2016,10,28,3.25
3.25,84.08,24.73,2.78,-0.9568135841,-0.04999999999999716,28.6,-0.2907021936,81.24,0,28.93,1011.1,5.0,2016,10,29,4.22
4.22,84.37,25.16,4.01,-0.959805292,0.009999999999990905,28.5,-0.2806667089,84.08,0,28.65,1010.5,6.0,2016,10,30,3.97
3.97,87.84,24.95,11.52,-0.9921147013,0.10000000000000853,27.6,-0.1253332336,84.37,0,27.01,1010.8,7.0,2016,10,31,2.46
2.46,88.16,24.55,22.52,-0.9510565163,-0.04999999999999716,27.1,0.3090169944,87.84,0,27.44,1011.5,7.0,2016,11,1,2.47
2.47,87.9,24.27,26.31,-0.7649214009,-0.0800000000000125,27.1,0.6441236298,88.16,0,27.55,1010.9,5.0,2016,11,2,3.21
3.21,88.74,24.76,6.53,-0.6454576877,-0.009999999999990905,26.9,0.7637960286,87.9,0,27.63,1010.0,7.0,2016,11,3,3.9
3.9,86.76,24.32,18.22,-0.9278362539,0.0799999999999983,26.8,-0.3729877826,88.74,0,27.8,1010.3,8.0,2016,11,4,2.98
2.98,88.55,24.43,14.3,-0.7229671459,-0.0799999999999983,26.3,-0.6908824111,86.76,0,27.48,1010.8,7.0,2016,11,5,4.34
4.34,87.67,24.9,14.66,-0.9099612709,0.06999999999999318,25.4,-0.4146932427,88.55,0,27.65,1009.8,7.0,2016,11,6,5.25
5.25,81.41,24.46,1.03,-0.9819587127,0.0799999999999983,27.5,0.189095443,87.67,0,28.59,1011.2,6.0,2016,11,7,2.93
2.93,74.99,23.52,2.34,-0.2773146533,-0.030000000000001137,27.6,0.9607791542,81.41,0,30.25,1011.3,5.0,2016,11,8,1.92
1.92,79.85,24.16,13.43,0.9921147013,0.0800000000000125,27.9,0.1253332336,74.99,0,27.93,1011.6,5.0,2016,11,9,1.51
1.51,76.37,24.02,1.88,0.1856666154,-0.060000000000002274,27.8,0.9826127965,79.85,0,29.58,1011.9,4.0,2016,11,10,2.15
2.15,80.01,24.25,3.53,-0.9636304532,-0.04000000000000625,27.3,0.2672383761,76.37,0,29.21,1011.2,4.0,2016,11,11,1.91
1.91,87.67,24.35,14.12,-0.546101961,-0.009999999999990905,28.3,0.8377187166,80.01,0,26.97,1010.8,7.0,2016,11,12,2.33
2.33,85.96,24.11,14.2,0.5778576244,0.03999999999999204,27.5,-0.8161375901,87.67,0,28.9,1011.2,7.0,2016,11,13,1.74
1.74,82.89,24.21,6.77,-0.8829475929,0.0,27.9,-0.4694715628,85.96,0,29.46,1011.6,6.0,2016,11,14,2.05
2.05,80.71,24.32,9.04,0.4694715628,-0.0799999999999983,27.6,0.8829475929,82.89,0,29.51,1011.8,5.0,2016,11,15,2.54
2.54,83.44,23.42,12.6,0.6211477803,-0.060000000000002274,28.1,0.7836934573,80.71,0,29.39,1010.7,5.0,2016,11,16,3.25
3.25,81.41,24.51,11.49,0.4508775407,-0.010000000000005116,26.9,0.8925858185,83.44,0,29.14,1010.2,6.0,2016,11,17,2.04
2.04,88.25,24.12,24.14,0.1719291003,-0.11999999999999034,28.1,0.9851093262,81.41,0,28.23,1009.9,7.0,2016,11,18,4.84
4.84,90.06,24.4,21.43,0.2300497372,-0.060000000000002274,26.9,0.9731788728,88.25,0,27.0,1009.1,7.0,2016,11,19,5.05
5.05,85.18,23.53,10.35,0.3534748438,0.10999999999999943,26.9,0.9354440308,90.06,0,28.44,1008.7,7.0,2016,11,20,3.23
3.23,86.36,24.42,9.74,0.3713678356,0.010000000000005116,27.2,0.9284858269,85.18,0,28.62,1009.3,6.0,2016,11,21,2.97
2.97,87.62,24.27,18.76,0.5343523494,-0.04000000000000625,27.9,0.8452618332,86.36,0,28.68,1009.1,7.0,2016,11,22,3.11
3.11,85.94,24.67,10.33,0.5,0.010000000000005116,27.9,0.8660254038,87.62,0,29.63,1009.3,6.0,2016,11,23,2.46
2.46,81.3,23.74,1.05,0.4586495545,0.030000000000001137,28.6,0.8886172327,85.94,0,29.79,1009.0,5.0,2016,11,24,5.08
5.08,81.4,23.07,0.68,0.3403795502,-0.020000000000010232,28.4,0.940288127,81.3,0,30.12,1009.0,5.0,2016,11,25,4.96
4.96,83.09,24.15,1.54,0.3123349185,0.10999999999999943,28.4,0.9499720515,81.4,0,28.71,1008.8,7.0,2016,11,26,4.54
4.54,81.75,23.68,0.92,0.3387379202,0.0,27.9,0.940880769,83.09,0,29.11,1010.4,6.0,2016,11,27,4.58
4.58,81.79,23.31,0.29,0.2368381461,0.060000000000002274,26.9,0.97154912,81.75,0,27.77,1010.0,5.0,2016,11,28,3.76
3.76,77.63,21.5,0.01,0.2402280425,0.10000000000000853,26.4,0.9707164816,81.79,0,27.55,1011.1,6.0,2016,11,29,3.76
3.76,78.69,22.29,0.02,0.001745328366,0.01999999999999602,26.9,0.9999984769,77.63,0,28.15,1011.7,7.0,2016,11,30,4.25
4.25,78.4,23.29,1.55,-0.9348256764,-0.12000000000000455,26.8,0.3551069624,78.69,0,28.31,1011.4,7.0,2016,12,1,3.12
3.12,83.69,23.28,2.33,-0.7009092643,0.10000000000000853,28.1,-0.7132504492,78.4,0,27.79,1010.5,2.0,2016,12,2,3.04
3.04,78.34,22.32,0.18,-0.5835412114,0.0899999999999892,27.6,-0.8120835269,83.69,0,28.86,1011.4,3.0,2016,12,3,1.76
1.76,78.89,23.83,3.61,0.1460830286,0.010000000000005116,27.8,0.989272333,78.34,0,29.46,1012.8,4.0,2016,12,4,2.46
2.46,80.46,22.71,1.08,0.4289351334,-0.14000000000000057,28.6,0.9033352929,78.89,0,29.87,1012.7,2.0,2016,12,5,4.53
4.53,79.17,23.01,0.87,0.4289351334,-0.04999999999999716,28.8,0.9033352929,80.46,0,29.34,1010.9,3.0,2016,12,6,5.32
5.32,81.73,22.64,0.54,0.06279051953,0.01999999999999602,28.5,0.9980267284,79.17,0,29.13,1010.1,4.0,2016,12,7,3.94
