WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_fnn_original
7.62,84.12,26.32,5.18,-0.9414705448,0.0200000000000102,29.6,-0.3370952584,84.11,1,29.13,1009.3,6.0,6.79,6.518603023746715
6.79,86.49,26.53,4.09,-0.8987940463,-0.1000000000000085,29.5,-0.4383711468,84.12,1,29.12,1009.6,5.0,6.31,6.3855897358679465
6.31,86.42,26.6,4.81,-0.9316912276,-0.039999999999992,28.6,-0.3632512305,86.49,1,28.81,1008.9,5.0,5.86,6.000165587356876
5.86,87.09,26.47,5.14,-0.9366721892,-0.0200000000000102,27.6,-0.3502073813,86.42,1,28.81,1008.3,8.0,5.76,5.95984176729765
5.76,87.74,26.71,9.1,-0.9432226579,0.0100000000000051,28.0,-0.3321611319,87.09,1,28.97,1008.0,7.0,6.22,5.838079891307111
6.22,90.2,26.46,13.81,-0.9048270525,0.0600000000000022,27.9,-0.4257792916,87.74,1,28.45,1008.1,7.0,6.21,6.158660031655405
6.21,84.33,25.93,4.56,-0.9654726309,0.1299999999999954,28.9,-0.2605045086,90.2,1,28.96,1009.1,5.0,5.0,5.485428904411775
5.0,90.56,25.94,1.56,-0.9384930228,-0.0900000000000034,29.9,-0.345298199,84.33,1,28.61,1009.6,5.0,4.78,4.52390904439476
4.78,85.8,26.7,1.54,-0.9568135841,0.0100000000000051,30.2,-0.2907021936,90.56,1,29.21,1009.2,4.0,6.29,5.530132252599988
6.29,87.36,26.25,1.77,-0.9271838546,0.0499999999999971,30.1,-0.3746065934,85.8,1,28.31,1009.0,7.0,6.43,5.8407801645487405
6.43,85.94,26.02,3.4,-0.9466492601,-0.019999999999996,29.6,-0.3222656952,87.36,1,28.72,1009.9,7.0,6.56,6.228044990661404
6.56,88.23,25.72,1.74,-0.873772223,-0.1200000000000045,29.6,-0.4863353804,85.94,1,28.46,1009.0,6.0,5.24,5.9873360557468605
5.24,86.11,26.04,2.22,-0.7815204724,-0.039999999999992,29.1,-0.6238795967,88.23,1,29.08,1007.6,6.0,5.36,5.573451528161883
5.36,85.37,26.21,2.2,-0.7384553406,0.0699999999999931,28.3,-0.6743023876,86.11,1,29.07,1007.3,6.0,5.53,5.829672954909741
5.53,86.46,25.97,3.63,-0.6730125135,-0.0099999999999909,28.8,-0.739631095,85.37,1,29.38,1008.4,6.0,4.72,5.738127280346344
4.72,87.52,26.3,2.74,-0.8079898839,0.019999999999996,28.9,-0.5891963574,86.46,1,28.99,1008.7,5.0,5.91,4.932355379704443
5.91,87.67,25.7,3.75,-0.8878153851,0.0,29.2,-0.4601997848,87.52,1,28.72,1008.8,4.0,5.23,5.416284106893004
5.23,88.52,25.79,6.13,-0.8878153851,0.0,28.8,-0.4601997848,87.67,1,27.86,1007.3,6.0,6.74,5.7027296794949045
6.74,86.0,25.36,5.81,-0.9432226579,0.0499999999999971,28.3,-0.3321611319,88.52,1,27.86,1009.3,5.0,6.31,6.59565478157503
6.31,86.35,25.49,6.48,-0.9191353393,0.0600000000000022,27.9,-0.3939419096,86.0,1,28.18,1009.8,5.0,6.0,5.946139494527109
6.0,87.83,25.38,5.64,-0.8813034521,0.0699999999999931,28.0,-0.4725507649,86.35,1,28.45,1010.2,6.0,4.83,4.964739416297942
4.83,88.07,25.65,11.26,-0.8987940463,0.0500000000000113,28.6,-0.4383711468,87.83,1,27.83,1011.1,6.0,5.22,5.330064585066691
5.22,89.95,25.72,10.03,-0.8949343616,-0.0400000000000062,28.4,-0.4461978131,88.07,1,28.23,1011.2,6.0,5.04,6.0453960073204644
5.04,89.33,25.95,4.65,-0.8329212407,0.0,29.6,-0.5533915492,89.95,1,28.28,1010.6,6.0,4.8,5.4032460001102
4.8,87.8,25.69,11.8,-0.8933713883,0.019999999999996,28.8,-0.4493189986,89.33,1,27.39,1010.6,8.0,5.44,5.374205781993889
5.44,86.95,24.86,4.01,-0.9859960371,0.0,28.0,-0.1667687467,87.8,1,26.5,1009.4,7.0,6.51,6.236552525519698
6.51,86.7,25.36,15.66,-0.9617413095,-0.1499999999999914,28.4,-0.2739592187,86.95,1,28.09,1009.7,7.0,7.38,7.403438083883556
7.38,87.6,25.24,15.67,-0.9291325715,-0.0500000000000113,27.6,-0.3697467573,86.7,1,27.41,1008.7,7.0,6.76,6.770603404428931
6.76,87.8,24.99,2.46,-0.9690157314,0.0800000000000125,26.9,-0.2469990127,87.6,1,28.12,1008.8,6.0,5.25,5.2102510248477465
5.25,88.36,24.57,5.35,-0.9871362651,0.1299999999999954,27.7,-0.1598811877,87.8,1,28.08,1010.0,5.0,4.37,4.322698117171473
4.37,87.22,25.13,2.47,-0.9515944039,0.019999999999996,27.9,-0.3073566178,88.36,1,28.27,1011.6,4.0,4.52,4.0279813766962285
4.52,84.0,24.84,0.51,-0.9953961984,-0.1899999999999977,29.0,-0.09584575252,87.22,1,29.69,1011.3,7.0,2.9,3.255821937532084
2.9,89.28,25.16,2.42,-0.9862856015,-0.019999999999996,28.8,-0.1650476059,84.0,1,28.03,1010.1,7.0,4.57,3.063996356249923
4.57,88.38,25.3,1.09,-0.9329535348,0.019999999999996,28.9,-0.3599968081,89.28,1,28.05,1009.6,7.0,4.02,4.58289365633968
4.02,89.42,25.08,0.89,-0.7205511117,0.0100000000000051,29.4,-0.6934018283,88.38,1,28.85,1009.5,4.0,4.36,4.177671718088442
4.36,87.41,25.39,2.62,-0.8517269341,0.0799999999999983,28.2,-0.523985906,89.42,1,28.9,1009.5,4.0,5.13,4.0695433207066785
5.13,85.1,24.65,0.9,-0.9284858269,0.0699999999999931,29.1,-0.3713678356,87.41,1,28.72,1010.4,5.0,5.3,4.9480910796261055
5.3,86.98,25.55,1.48,-0.9156625933,-0.039999999999992,29.7,-0.4019477767,85.1,1,28.21,1011.0,5.0,4.62,5.265894139028556
4.62,88.3,25.72,1.24,-0.8878153851,-0.0799999999999983,29.4,-0.4601997848,86.98,1,28.35,1010.5,5.0,5.37,4.636902635572432
5.37,89.05,25.83,0.58,-0.8941542368,-0.0100000000000051,29.5,-0.4477590878,88.3,1,28.54,1009.8,4.0,5.5,5.079460325647196
5.5,89.48,26.06,1.95,-0.9149596678,0.0499999999999971,29.4,-0.4035452964,89.05,1,28.13,1009.9,3.0,6.78,5.69260415754227
6.78,87.73,25.82,3.48,-0.9085081775,-0.0499999999999971,29.3,-0.4178670738,89.48,1,28.4,1010.2,4.0,6.83,6.595819788735786
6.83,88.16,25.7,3.3,-0.9128341772,-0.0600000000000022,29.4,-0.4083304604,87.73,1,28.15,1009.2,4.0,6.13,6.419188103797155
6.13,87.46,25.75,0.67,-0.9170600744,0.0999999999999943,29.4,-0.3987490689,88.16,1,28.53,1008.7,3.0,5.77,5.958719784632166
5.77,87.03,25.64,0.26,-0.9685831611,0.0900000000000034,29.5,-0.2486898872,87.46,1,28.39,1009.9,4.0,5.61,6.0442611112703775
5.61,84.55,25.15,2.38,-0.9971851335,-0.019999999999996,29.6,-0.07497872683,87.03,1,29.16,1011.1,5.0,5.7,5.8969263162321734
5.7,89.54,25.52,5.54,-0.9743700648,-0.0600000000000022,27.9,-0.2249510543,84.55,1,27.68,1010.7,6.0,5.25,5.361616510138844
5.25,87.87,25.4,6.19,-0.8925858185,0.0499999999999971,27.5,-0.4508775407,89.54,1,28.36,1010.0,7.0,5.16,4.996201970321665
5.16,87.68,25.43,6.6,-0.8270805743,0.1000000000000085,27.4,-0.5620833779,87.87,1,28.4,1010.4,6.0,4.63,4.967468419619154
4.63,86.16,25.22,0.26,-0.8964864304,0.019999999999996,28.4,-0.4430711908,87.68,1,28.64,1011.3,5.0,5.0,4.391159879797447
5.0,86.29,25.07,0.09,-0.9573194975,-0.0900000000000034,29.1,-0.2890317969,86.16,1,28.94,1011.4,5.0,5.2,5.222769002480698
5.2,87.48,25.31,0.22,-0.9681476404,-0.039999999999992,29.1,-0.2503800041,86.29,1,28.63,1010.7,4.0,5.55,5.21312315052532
5.55,87.2,25.35,0.35,-0.9557930148,-0.0600000000000022,28.9,-0.2940403252,87.48,1,28.6,1010.3,4.0,5.72,5.398207633147056
5.72,87.6,25.48,0.58,-0.9449489122,0.0,28.7,-0.327217899,87.2,1,28.88,1009.8,6.0,6.0,5.330088051329776
6.0,90.71,25.3,0.14,-0.9719610006,0.0099999999999909,29.2,-0.2351421131,87.6,1,28.07,1010.2,6.0,5.66,5.972400514677286
5.66,89.64,24.79,0.1,-0.8853936258,0.1400000000000005,28.8,-0.4648420457,90.71,1,28.46,1010.6,5.0,4.75,4.67859620672598
4.75,88.91,25.17,0.22,-0.873772223,-0.019999999999996,28.9,-0.4863353804,89.64,1,28.63,1011.4,5.0,5.18,4.577761369349995
5.18,88.66,25.33,0.35,-0.9218631516,0.0900000000000034,29.7,-0.3875155865,88.91,1,28.42,1011.0,4.0,4.78,4.965259823265029
4.78,88.52,25.36,0.36,-0.9077774785,0.0300000000000011,29.1,-0.4194520824,88.66,1,28.95,1012.1,5.0,4.4,4.7355831791490575
4.4,83.31,25.62,1.17,-0.9747611942,-0.1099999999999994,29.1,-0.223250116,88.52,1,29.56,1012.4,6.0,5.68,4.669318516442722
5.68,86.71,25.42,0.55,-0.9342044743,-0.1500000000000056,29.2,-0.3567379993,83.31,1,29.21,1011.2,5.0,5.11,5.520414302487283
5.11,90.25,25.44,0.83,-0.7760464071,0.0300000000000011,29.5,-0.6306758074,86.71,1,28.06,1010.0,5.0,5.23,5.346074412795459
5.23,87.53,25.3,1.84,-0.8069603121,0.1299999999999954,29.3,-0.5906056676,90.25,1,28.3,1010.7,5.0,4.06,4.47084790019926
4.06,87.92,25.21,2.38,-0.7431448255,0.0,29.2,-0.6691306064,87.53,1,28.21,1011.4,5.0,3.76,4.660080914484751
3.76,86.71,25.18,4.65,-0.6959127966,-0.0699999999999931,29.2,-0.7181262978,87.92,1,28.9,1011.6,6.0,5.13,3.643491860606251
5.13,86.02,25.43,1.84,-0.8329212407,0.0300000000000011,29.4,-0.5533915492,86.71,1,28.84,1010.8,5.0,6.16,5.358982958349493
6.16,79.57,25.85,1.37,-0.9384930228,-0.0400000000000062,29.6,-0.345298199,86.02,1,29.86,1010.8,5.0,5.82,5.742879590086145
5.82,79.92,25.84,0.31,-0.8779829754,0.0100000000000051,29.6,-0.4786918579,79.57,1,29.71,1010.7,4.0,5.64,6.055970033277376
5.64,79.97,25.12,0.33,-0.7489557208,0.0699999999999931,29.6,-0.6626200482,79.92,1,29.21,1011.3,4.0,5.45,5.63215843355502
5.45,81.32,24.88,0.35,-0.7477980905,0.0100000000000051,28.7,-0.6639262127,79.97,1,29.32,1011.5,4.0,5.0,5.881443593228665
5.0,83.21,25.06,0.74,-0.8319541221,-0.0100000000000051,29.7,-0.5548444274,81.32,1,29.22,1011.6,5.0,5.58,5.751160549368035
5.58,83.25,25.37,1.13,-0.899557779,-0.0799999999999983,29.6,-0.4368017884,83.21,1,29.17,1011.5,5.0,6.06,5.950763022515028
6.06,82.56,25.74,0.17,-0.9238795325,-0.0699999999999931,29.7,-0.3826834324,83.25,1,29.3,1010.9,5.0,5.69,6.335059327387714
5.69,82.96,25.25,0.06,-0.9739759673,-0.0799999999999983,29.9,-0.2266513074,82.56,1,29.47,1010.0,5.0,4.39,5.479789349174036
4.39,83.15,25.38,0.2,-0.9366721892,-0.0799999999999983,30.1,-0.3502073813,82.96,1,29.97,1009.2,4.0,4.35,4.273408447794616
4.35,83.57,25.73,1.65,-0.769399555,0.039999999999992,30.1,-0.6387678175,83.15,1,29.72,1008.4,4.0,4.6,4.315498857656318
4.6,84.58,25.83,2.11,-0.7793379649,0.0600000000000022,29.4,-0.6266038114,83.57,1,29.06,1008.9,5.0,4.65,4.804849314313431
4.65,83.19,25.68,1.31,-0.7626683297,0.019999999999996,30.1,-0.6467897795,84.58,1,29.72,1009.2,4.0,4.98,4.592773248225164
4.98,83.72,25.43,0.43,-0.7301622766,0.0100000000000051,29.0,-0.6832737737,83.19,1,29.52,1009.4,4.0,4.61,5.013492191870988
4.61,83.9,26.02,0.3,-0.6156614753,0.0600000000000022,29.2,-0.7880107536,83.72,1,29.41,1009.7,4.0,4.43,4.649190953219129
4.43,83.52,25.64,1.56,-0.725374371,0.0600000000000022,28.8,-0.6883545757,83.9,1,29.52,1010.3,4.0,5.07,4.24774226001611
5.07,84.16,26.49,5.35,-0.796529918,-0.0500000000000113,30.1,-0.6045991149,83.52,1,29.47,1010.6,5.0,5.79,6.010208989237981
5.79,84.75,25.99,16.09,-0.811063819,-0.0699999999999931,27.9,-0.584957675,84.16,1,28.93,1010.3,7.0,6.78,6.793012237719533
6.78,87.97,25.28,14.93,-0.9552783621,0.039999999999992,27.6,-0.29570805,84.75,1,27.37,1010.0,7.0,4.61,5.557103629339278
4.61,83.3,25.04,17.49,-0.8894163733,0.0300000000000011,28.4,-0.4570979271,87.97,1,28.76,1009.5,7.0,5.24,5.009881523463169
5.24,85.51,25.49,14.08,-0.6652303547,0.0200000000000102,26.6,-0.7466381823,83.3,1,28.42,1009.8,8.0,5.63,5.34598122647977
5.63,86.85,25.52,28.81,-0.8338858221,-0.0100000000000051,27.1,-0.5519369853,85.51,1,28.44,1010.8,7.0,6.88,6.016929886680133
6.88,86.27,25.29,27.09,-0.8625136692,-0.0600000000000022,26.7,-0.5060337641,86.85,1,27.34,1010.3,7.0,6.95,7.2215335861993335
6.95,82.56,25.25,19.21,-0.8925858185,-0.1199999999999903,27.6,-0.4508775407,86.27,1,28.59,1009.2,7.0,7.03,7.120075227317211
7.03,85.74,25.86,14.99,-0.8028174752,0.0299999999999869,27.4,-0.596224875,82.56,1,28.49,1008.4,7.0,6.78,6.75701584408217
6.78,88.32,26.04,17.8,-0.6858183529,0.1000000000000085,27.4,-0.7277727577,85.74,1,28.0,1008.7,7.0,6.37,6.587345092186085
6.37,86.69,25.31,24.47,-0.7477980905,0.0999999999999943,26.0,-0.6639262127,88.32,1,28.04,1009.7,8.0,5.62,6.033703108690456
5.62,86.83,24.94,5.8,-0.7372773368,0.0600000000000022,26.9,-0.6755902076,86.69,1,28.27,1011.3,7.0,5.66,5.186404079675836
5.66,84.95,25.42,2.55,-0.8260982945,-0.0999999999999943,28.5,-0.5635260489,86.83,1,29.14,1011.6,6.0,5.16,4.9387154166950555
5.16,86.69,25.65,4.74,-0.8957117602,-0.0400000000000062,28.2,-0.4446351792,84.95,1,28.33,1010.8,7.0,5.86,5.176146668025741
5.86,83.39,24.74,12.88,-0.9238795325,0.0799999999999983,27.6,-0.3826834324,86.69,1,27.49,1009.9,7.0,5.77,5.97098109394788
5.77,84.31,24.77,7.0,-0.906307787,-0.019999999999996,27.8,-0.4226182617,83.39,1,28.68,1010.2,6.0,5.17,6.0301468006584145
5.17,86.5,25.4,6.59,-0.79863551,-0.0499999999999971,28.9,-0.6018150232,84.31,1,28.63,1010.3,7.0,5.8,5.498992206253751
5.8,88.4,25.4,12.16,-0.5778576244,0.0799999999999983,28.9,-0.8161375901,86.5,1,28.19,1010.2,7.0,5.82,5.240597970481757
5.82,82.34,24.91,5.68,-0.4848096202,0.0300000000000011,26.9,-0.8746197071,88.4,1,28.92,1010.7,7.0,5.65,5.227270410755291
5.65,84.6,24.7,1.31,-0.4663866403,-0.0400000000000062,28.0,-0.8845809752,82.34,1,29.39,1011.2,4.0,5.09,4.849042668703441
5.09,87.74,25.44,17.82,-0.5,-0.1099999999999994,28.9,-0.8660254038,84.6,1,28.4,1010.2,7.0,4.65,5.751434102389567
4.65,87.89,24.88,7.51,-0.5533915492,0.019999999999996,26.1,-0.8329212407,87.74,1,27.51,1009.4,8.0,4.93,4.678199032114441
4.93,86.07,24.69,26.75,-0.7626683297,0.1100000000000136,26.8,-0.6467897795,87.89,1,28.34,1010.3,7.0,5.09,5.176532192680259
5.09,85.78,24.79,9.13,-0.811063819,-0.0100000000000051,27.0,-0.584957675,86.07,1,28.35,1011.1,6.0,4.2,4.8294260914618015
4.2,84.06,24.68,3.95,-0.8443279255,0.0100000000000051,28.2,-0.535826795,85.78,1,28.5,1010.5,6.0,4.43,4.47843809230986
4.43,86.3,24.81,19.23,-0.7144726796,0.0,27.9,-0.6996633405,84.06,1,28.39,1010.7,7.0,5.39,4.709526150536031
5.39,87.27,25.59,5.86,-0.7033947028,-0.0200000000000102,27.6,-0.7107994739,86.3,1,28.83,1011.1,5.0,5.37,5.395120211538042
5.37,88.06,25.44,3.26,-0.8270805743,0.0200000000000102,28.4,-0.5620833779,87.27,1,27.91,1011.2,6.0,4.86,4.872950403066957
4.86,85.83,25.71,7.15,-0.9578224948,-0.1300000000000096,28.6,-0.2873605198,88.06,1,28.62,1010.5,6.0,5.04,5.391919104027777
5.04,86.03,25.98,9.02,-0.8987940463,-0.019999999999996,28.8,-0.4383711468,85.83,1,28.6,1009.7,7.0,5.64,5.6244122904215175
5.64,87.62,25.45,25.95,-0.8241261886,0.0799999999999983,27.5,-0.5664062369,86.03,1,27.76,1009.8,7.0,5.84,6.136233136141243
5.84,84.43,25.25,20.09,-0.8804773535,0.0600000000000022,26.6,-0.474088209,87.62,1,28.05,1010.2,7.0,5.63,6.295818802294782
5.63,87.67,25.37,37.97,-0.6665324702,0.0300000000000011,26.8,-0.7454759997,84.43,1,28.38,1010.9,7.0,5.75,5.868968783172066
5.75,87.22,24.85,9.03,-0.5299192642,0.039999999999992,26.9,-0.8480480962,87.67,1,28.21,1011.5,7.0,4.98,4.879839034843644
4.98,86.35,24.88,23.15,-0.596224875,0.0100000000000051,25.9,-0.8028174752,87.22,0,28.18,1011.3,8.0,5.23,4.783055221200361
5.23,88.28,24.98,24.98,-0.557745109,0.0499999999999971,27.2,-0.8300122851,86.35,0,27.61,1011.5,7.0,5.53,4.694831770843396
5.53,88.95,25.4,16.72,-0.6115270402,-0.0300000000000011,26.7,-0.791223533,88.28,0,27.83,1011.9,8.0,5.03,5.196153639832859
5.03,87.47,24.78,27.71,-0.6996633405,0.0,26.4,-0.7144726796,88.95,0,27.22,1012.088077,7.0,5.28,5.29609795296789
5.28,88.83,25.25,14.6,-0.79863551,-0.0699999999999931,27.1,-0.6018150232,87.47,0,27.42,1011.8,7.0,5.51,5.69613258681749
5.51,88.8,25.43,34.15,-0.7705132428,-0.0799999999999983,27.1,-0.6374239897,88.83,0,27.99,1010.9,8.0,5.93,5.79441398020125
5.93,88.76,25.38,11.21,-0.6996633405,-0.0400000000000062,27.4,-0.7144726796,88.8,0,28.24,1010.0,7.0,4.86,4.492523616779035
4.86,88.94,25.18,13.31,-0.2554457579,0.1099999999999994,28.3,-0.9668233886,88.76,0,28.74,1010.2,6.0,4.11,4.099004852998891
4.11,88.26,25.28,10.24,-0.345298199,0.1000000000000085,28.4,-0.9384930228,88.94,0,28.81,1011.1,5.0,3.34,3.5469048238850074
3.34,89.66,25.2,20.93,-0.3123349185,-0.0100000000000051,28.6,-0.9499720515,88.26,0,28.15,1012.5,6.0,3.3,2.849590560973998
3.3,88.66,24.79,15.02,-0.4067366431,-0.0300000000000011,27.7,-0.9135454576,89.66,0,28.24,1011.7,7.0,4.47,3.3552624533792867
4.47,86.51,24.09,7.83,-0.7132504492,0.0699999999999931,26.8,-0.7009092643,88.66,0,27.56,1011.9,7.0,4.01,3.806842927437106
4.01,84.39,24.5,11.72,-0.5906056676,0.0600000000000022,27.6,-0.8069603121,86.51,0,28.55,1012.8,5.0,3.52,3.200632186516127
3.52,85.71,24.9,23.96,-0.8771461637,0.0,28.1,-0.4802234974,84.39,0,28.17,1012.9,6.0,2.3,2.511609431933843
2.3,88.81,24.46,16.78,-0.8231363685,-0.1099999999999994,27.1,-0.5678437451,85.71,0,27.69,1012.5,6.0,3.38,3.322646926887739
3.38,86.79,24.59,9.79,-0.6101451639,-0.039999999999992,27.6,-0.7922896434,88.81,0,28.25,1011.9,4.0,3.29,2.813928114101397
3.29,86.56,24.65,18.95,-0.9142539552,0.019999999999996,27.7,-0.4051415868,86.79,0,28.05,1011.3,7.0,3.31,3.0135380234296227
3.31,91.51,24.41,19.74,-0.9774158943,0.0400000000000062,26.7,-0.2113247965,86.56,0,26.88,1011.5,7.0,4.47,3.288015176259549
4.47,87.62,23.94,18.22,-0.7181262978,0.0899999999999892,25.9,-0.6959127966,91.51,0,26.84,1012.2,7.0,2.9,3.87435275247598
2.9,84.72,24.1,16.67,-0.70463421,-0.0699999999999931,27.3,-0.7095707365,87.62,0,28.47,1012.2,6.0,2.61,2.697820854441105
2.61,88.4,24.45,9.79,-0.6984152854,0.0300000000000011,27.1,-0.7156927337,84.72,0,26.92,1012.3,7.0,2.22,2.268075714666233
2.22,88.32,24.78,19.8,-0.9025852843,-0.0200000000000102,27.6,-0.4305110968,88.4,0,28.03,1012.7,7.0,3.17,2.733584014610029
3.17,89.7,24.37,35.25,-0.6427876097,0.0100000000000051,27.1,-0.7660444431,88.32,0,26.57,1012.8,7.0,2.88,3.4469587233864765
2.88,82.73,24.67,5.12,-0.3189593093,-0.0699999999999931,28.3,-0.94776841,89.7,0,29.19,1012.7,7.0,2.67,1.7220028377927745
2.67,79.53,25.15,5.92,0.2147353272,0.0699999999999931,28.1,-0.9766722783,82.73,0,28.78,1011.9,6.0,1.45,2.2379717021701118
1.45,76.64,24.81,1.88,-0.2856883674,-0.039999999999992,27.9,0.9583225745,79.53,0,30.19,1012.4,5.0,1.34,1.3427263848740614
1.34,82.18,25.12,4.71,-0.8048937974,-0.1099999999999994,28.0,-0.5934188866,76.64,0,30.05,1011.9,5.0,1.96,2.417097653793597
1.96,89.41,25.16,28.75,-0.860742027,-0.0400000000000062,27.9,-0.5090414158,82.18,0,27.93,1011.0,7.0,2.6,2.442903722891784
2.6,89.39,24.74,23.52,-0.3987490689,0.0600000000000022,27.6,-0.9170600744,89.41,0,27.58,1010.9,5.0,2.96,3.420082243286613
2.96,88.16,24.37,23.87,-0.9994502159,-0.0499999999999971,27.4,0.03315517839,89.39,0,28.16,1010.8,6.0,2.23,2.3284161328713537
2.23,85.42,24.73,43.08,0.7033947028,-0.0200000000000102,27.6,0.7107994739,88.16,0,29.9,1010.7,5.0,1.35,1.5742806831948117
1.35,81.8,24.31,13.53,-0.2368381461,0.0900000000000034,27.4,-0.97154912,85.42,0,29.53,1010.9,6.0,2.3,3.095584725794575
2.3,86.59,24.85,15.92,-0.9973144772,-0.0900000000000034,28.6,0.07323819713,81.8,0,28.59,1010.9,7.0,2.06,2.1511206783869343
2.06,91.13,24.99,29.61,-0.5150380749,-0.0699999999999931,27.4,-0.8571673007,86.59,0,26.71,1009.9,6.0,3.2,3.410934582243659
3.2,89.35,24.64,25.44,-0.5105429179,0.0,27.7,-0.8598522716,91.13,0,28.12,1009.1,6.0,2.65,3.4819234838927877
2.65,85.63,25.07,17.98,-0.9617413095,0.1499999999999914,27.9,-0.2739592187,89.35,0,28.22,1009.9,5.0,1.42,3.1543546162454623
1.42,84.66,24.74,22.73,0.07845909573,0.0700000000000073,27.6,0.9969173337,85.63,0,29.12,1011.1,5.0,2.55,1.8674719090729213
2.55,82.15,24.46,15.46,0.4446351792,-0.0999999999999943,27.1,0.8957117602,84.66,0,30.03,1011.6,6.0,2.4,2.7915904177710122
2.4,87.76,25.21,20.07,-0.2079116908,-0.0300000000000011,27.1,-0.9781476007,82.15,0,29.53,1011.6,7.0,2.71,2.098865661298662
2.71,84.46,24.53,29.62,-0.8957117602,0.1499999999999914,27.7,-0.4446351792,87.76,0,27.09,1010.9,6.0,2.4,2.232846289280361
2.4,82.3,24.44,21.85,-0.305695305,0.0400000000000062,27.8,0.9521293927,84.46,0,29.07,1011.8,4.0,1.99,2.119169412766303
1.99,86.85,25.65,11.59,-0.5504807401,-0.0400000000000062,27.4,-0.8348478633,82.3,0,28.67,1012.2,4.0,2.14,2.3578819638418382
2.14,85.33,25.46,39.94,0.01047178412,-0.0699999999999931,28.4,0.9999451694,86.85,0,29.64,1011.7,6.0,2.57,2.933971348768385
2.57,88.17,24.61,10.99,-0.1097343111,-0.0200000000000102,28.1,0.9939609555,85.33,0,28.06,1011.7,6.0,2.97,3.014693185961534
2.97,90.33,25.39,6.77,-0.3239174182,-0.1099999999999994,27.6,0.9460853588,88.17,0,27.08,1011.3,6.0,4.3,4.402013836230494
4.3,88.62,25.31,6.9,-0.9897762309,0.0800000000000125,28.1,0.1426289337,90.33,0,28.31,1010.6,5.0,3.34,2.791991258445731
3.34,86.74,25.67,1.83,-0.9971851335,0.0899999999999892,28.6,0.07497872683,88.62,0,28.09,1010.8,6.0,1.55,2.840694683976451
1.55,87.79,25.81,9.87,-0.9378889346,-0.0499999999999971,28.9,-0.3469356516,86.74,0,28.48,1011.5,7.0,1.9,2.4191324905811755
1.9,88.47,25.79,28.01,-0.8120835269,-0.019999999999996,28.5,-0.5835412114,87.79,0,28.52,1011.4,5.0,2.76,2.8299863632503213
2.76,81.64,25.33,23.49,-0.8171448983,0.0499999999999971,27.6,-0.5764323162,88.47,0,29.47,1010.8,6.0,1.71,2.6640226079526936
1.71,80.17,25.2,13.01,-0.8633955506,-0.0600000000000022,27.5,0.5045276238,81.64,0,29.64,1011.1,5.0,1.32,1.0514688203869675
1.32,84.83,25.69,12.33,-0.3007057995,-0.0300000000000011,28.2,-0.9537169507,80.17,0,29.48,1011.0,6.0,2.15,2.585379166478612
2.15,88.97,24.55,38.34,-0.7466381823,0.0200000000000102,27.9,-0.6652303547,84.83,0,27.07,1010.2,7.0,2.65,2.8189609006518817
2.65,84.68,24.45,9.14,-0.9578224948,-0.1100000000000136,27.8,0.2873605198,88.97,0,29.99,1010.4,7.0,2.01,1.6306018017493724
2.01,81.68,24.57,11.72,-0.1201368388,-0.0299999999999869,28.2,0.9927573419,84.68,0,30.05,1009.2,5.0,1.7,1.7946567842428511
1.7,80.51,24.47,6.17,0.7144726796,0.0499999999999971,27.7,0.6996633405,81.68,0,30.06,1009.4,5.0,1.81,1.8318991705864924
1.81,78.89,23.86,1.25,0.8862035792,0.0300000000000011,28.0,0.4632960351,80.51,0,30.67,1010.3,4.0,2.08,1.980762632649864
2.08,82.88,24.5,15.29,0.9070440143,-0.1000000000000085,28.6,0.4210358134,78.89,0,30.36,1010.3,5.0,1.99,2.5620058033104747
1.99,81.7,25.18,14.95,0.6004202253,-0.0699999999999931,28.3,0.7996846585,82.88,0,29.82,1009.1,7.0,2.16,2.100979819123751
2.16,87.84,24.54,22.46,0.5934188866,0.0300000000000011,27.6,0.8048937974,81.7,0,28.15,1008.8,6.0,3.6,3.0342939577441275
3.6,85.79,24.36,8.08,-0.1287955966,0.1299999999999954,28.0,0.9916711624,87.84,0,27.39,1009.0,5.0,2.67,2.838919844743393
2.67,88.81,24.59,6.75,-0.557745109,-0.0999999999999943,27.6,0.8300122851,85.79,0,27.0,1009.4,7.0,3.27,3.7685114080498665
3.27,89.84,25.64,8.26,-0.9631625668,-0.0500000000000113,27.9,0.2689198206,88.81,0,27.07,1008.8,7.0,3.82,4.336578858935999
3.82,87.9,25.78,18.42,-0.9099612709,0.0,28.5,-0.4146932427,89.84,0,28.07,1008.2,7.0,4.58,4.506653999122239
4.58,90.39,26.01,13.72,-0.5150380749,0.0100000000000051,26.9,-0.8571673007,87.9,0,27.29,1008.5,8.0,5.7,4.797371465775539
5.7,90.14,25.86,14.03,-0.5721458734,-0.019999999999996,28.1,-0.8201518759,90.39,0,28.62,1008.8,6.0,4.88,5.146279206210638
4.88,89.81,25.07,6.4,-0.3971478906,0.1499999999999914,27.1,-0.9177546257,90.14,0,28.39,1008.9,6.0,3.6,3.497148725103436
